3.8,0.0270581,1.99448
3.82,-0.0967156,2.07059
3.84,-0.312896,1.94188
3.86,-0.31263,2.07809
3.88,-0.39201,2.04649
3.9,-0.277118,1.96322
3.92,-0.220103,2.07306
3.94,-0.312114,2.22651
3.96,-0.459829,2.18212
3.98,-0.384142,1.97819
4,-0.351739,2.1465
4.02,-0.42036,2.02307
4.04,-0.456902,1.96952
4.06,-0.431255,1.87375
4.08,-0.260628,2.03376
4.1,-0.30844,2.12696
4.12,-0.228641,2.06788
4.14,-0.262097,2.05706
4.16,-0.268098,1.96798
4.18,-0.332097,2.03536
4.2,-0.128093,2.20024
4.22,-0.240665,2.09842
4.24,-0.11522,2.07181
4.26,0.0562562,1.90471
4.28,0.0973724,1.89346
4.3,-0.0238907,1.83051
4.32,-0.107943,1.93253
4.34,-0.145584,1.9481
4.36,-0.15162,1.96303
4.38,-0.106778,1.92341
4.4,-0.110047,2.03185
4.42,-0.207125,2.11712
4.44,-0.246383,1.99625
4.46,-0.43011,2.17862
4.48,-0.440812,2.07749
4.5,-0.555658,2.17662
4.52,-0.417722,2.14283
4.54,-0.423136,2.24176
4.56,-0.540087,2.28397
4.58,-0.465524,2.17297
4.6,-0.698664,2.20113
4.62,-0.568745,2.0417
4.64,-0.622374,2.07382
4.66,-0.434549,2.0961
4.68,-0.364234,2.10862
4.7,-0.423247,2.04384
4.72,-0.381177,2.05628
4.74,-0.484429,1.95405
4.76,-0.672009,1.73239
4.78,-0.602489,1.70128
4.8,-0.567063,1.75538
4.82,-0.478793,1.63027
4.84,-0.434192,1.67546
4.86,-0.498076,1.66845
4.88,-0.423758,1.70662
4.9,-0.0475458,1.84148
4.92,-0.0778207,1.755
4.94,-0.12146,1.75954
4.96,-0.148837,1.73217
4.98,-0.164779,1.61543
5,-0.246056,1.68764
5.02,-0.25397,1.58451
5.04,-0.281125,1.64413
5.06,-0.244971,1.67115
5.08,-0.347491,1.78252
5.1,-0.255304,1.88715
5.12,-0.311613,1.96834
5.14,-0.246065,1.90441
5.16,-0.23215,2.1288
5.18,-0.192408,2.12528
5.2,-0.186433,2.14964
5.22,-0.0815672,2.23316
5.24,-0.100013,2.31852
5.26,-0.133961,2.41601
5.28,-0.168098,2.39968
5.3,-0.16729,2.47824
5.32,-0.230983,2.46433
5.34,-0.189,2.54364
5.36,-0.323579,2.3603
5.38,-0.461697,2.33462
5.4,-0.395841,2.36784
5.42,-0.242706,2.36135
5.44,-0.203748,2.27149
5.46,-0.172405,2.44197
5.48,-0.243401,2.43231
5.5,-0.277268,2.51519
5.52,-0.295011,2.58457
5.54,-0.245333,2.70427
5.56,-0.0730698,2.53843
5.58,-0.0687411,2.57739
5.6,0.00546102,2.59181
5.62,0.00610144,2.49033
5.64,-0.0737196,2.49522
5.66,-0.184318,2.52697
5.68,-0.270396,2.52421
5.7,-0.213936,2.53312
5.72,-0.0498211,2.46335
5.74,-0.0109395,2.58951
5.76,0.0414851,2.59594
5.78,-0.0369647,2.40644
5.8,0.0200721,2.32048
5.82,0.110482,2.23941
5.84,0.197469,2.29984
5.86,0.144809,2.24123
5.88,0.0587859,2.34833
5.9,0.272158,2.38969
5.92,0.230843,2.35563
5.94,0.352826,2.24828
5.96,0.239524,2.20354
5.98,0.21628,2.18127
6,0.108454,2.23686
6.02,0.100035,2.17028
6.04,0.0661783,2.1763
6.06,-0.0238389,2.07041
6.08,-0.206876,1.88138
6.1,-0.15608,1.89563
6.12,-0.0893997,1.83263
6.14,-0.0244534,1.73675
6.16,-0.10365,1.88473
6.18,-0.0853035,1.89766
6.2,0.0350809,1.95192
6.22,0.0547579,1.91826
6.24,-0.144576,1.94942
6.26,-0.177135,2.09505
6.28,-0.29303,2.1333
6.3,-0.240525,2.09429
6.32,-0.403703,2.08663
6.34,-0.522507,2.08114
6.36,-0.667325,2.06462
6.38,-0.89607,2.18459
6.4,-0.739663,2.10866
6.42,-0.666465,2.15439
6.44,-0.701753,2.1284
6.46,-0.619617,2.04108
6.48,-0.763971,1.9771
6.5,-0.556518,2.09112
6.52,-0.577766,2.00582
6.54,-0.486093,1.98351
6.56,-0.577237,2.085
6.58,-0.615023,2.03461
6.6,-0.752092,2.1271
6.62,-0.829555,2.22942
6.64,-0.699661,2.04797
6.66,-0.637974,2.12584
6.68,-0.641558,2.16259
6.7,-0.682121,2.19493
6.72,-0.827189,2.35687
6.74,-0.970395,2.25184
6.76,-0.956616,2.15443
6.78,-0.92822,2.1128
6.8,-0.824448,1.98928
6.82,-1.02837,1.94825
6.84,-1.15706,1.95031
6.86,-1.23519,1.85465
6.88,-1.17429,1.80933
6.9,-1.29927,1.80459
6.92,-1.32235,1.81676
6.94,-1.22464,1.74484
6.96,-1.06506,1.7914
6.98,-1.16824,1.66552
7,-1.13475,1.69499
7.02,-1.15075,1.52772
7.04,-1.07558,1.45266
7.06,-1.2859,1.51386
7.08,-1.35788,1.59503
7.1,-1.42697,1.53464
7.12,-1.31868,1.53396
7.14,-1.29761,1.58872
7.16,-1.24316,1.57585
7.18,-1.38246,1.56637
7.2,-1.3897,1.59141
7.22,-1.31501,1.70867
7.24,-1.19464,1.82425
7.26,-1.23973,1.77331
7.28,-1.35303,1.67177
7.3,-1.39095,1.71832
7.32,-1.26976,1.66098
7.34,-1.21406,1.52199
7.36,-1.15012,1.51559
7.38,-1.21814,1.5477
7.4,-1.28973,1.47661
7.42,-1.11404,1.58499
7.44,-1.16559,1.79862
7.46,-1.30116,1.71379
7.48,-1.27393,1.75414
7.5,-1.28919,1.86123
7.52,-1.33986,2.0612
7.54,-1.18541,2.16563
7.56,-1.20551,2.20727
7.58,-1.23168,2.29094
7.6,-1.14705,2.48638
7.62,-1.1227,2.47421
7.64,-1.19657,2.65399
7.66,-1.29075,2.66356
7.68,-1.32702,2.78636
7.7,-1.37647,2.65126
7.72,-1.39637,2.56733
7.74,-1.36557,2.59238
7.76,-1.23894,2.50593
7.78,-1.19579,2.37746
7.8,-1.16822,2.29248
7.82,-1.35321,2.2055
7.84,-1.53682,2.20975
7.86,-1.70356,2.2423
7.88,-1.74713,2.31978
7.9,-1.57836,2.28183
7.92,-1.56494,2.27275
7.94,-1.48538,2.19838
7.96,-1.5359,2.27159
7.98,-1.62649,2.28088
8,-1.53689,2.36307
8.02,-1.50935,2.20609
8.04,-1.58751,2.16516
8.06,-1.66833,2.26212
8.08,-1.70213,2.41959
8.1,-1.64688,2.36832
8.12,-1.79134,2.50081
8.14,-1.85586,2.51851
8.16,-1.70792,2.37513
8.18,-1.64814,2.32901
8.2,-1.54785,2.12883
8.22,-1.60553,1.92117
8.24,-1.56687,1.91629
8.26,-1.53536,1.9051
8.28,-1.54234,1.83716
8.3,-1.64552,1.98574
8.32,-1.7208,1.96564
8.34,-1.67667,1.92377
8.36,-1.58286,1.81352
8.38,-1.48383,1.83231
8.4,-1.46299,1.99404
8.42,-1.39176,2.14525
8.44,-1.39034,2.28257
8.46,-1.38475,2.22309
8.48,-1.46374,2.1501
8.5,-1.45351,2.00834
8.52,-1.50229,2.1808
8.54,-1.58436,2.2825
8.56,-1.70561,2.23471
8.58,-1.76902,2.2361
8.6,-1.79202,2.17861
8.62,-1.71034,2.18704
8.64,-1.68319,2.20683
8.66,-1.67842,2.19852
8.68,-1.61799,2.19869
8.7,-1.70559,2.02548
8.72,-1.66491,2.10389
8.74,-1.69902,1.80342
8.76,-1.5489,1.84914
8.78,-1.42043,1.77596
8.8,-1.31569,1.72829
8.82,-1.37996,1.56821
8.84,-1.44189,1.58794
8.86,-1.43001,1.58712
8.88,-1.44238,1.6471
8.9,-1.41119,1.59047
8.92,-1.40981,1.70166
8.94,-1.46075,1.71104
8.96,-1.43289,1.84091
8.98,-1.39665,1.81104
9,-1.35112,1.80278
9.02,-1.1242,1.73924
9.04,-1.29363,1.55408
9.06,-1.31593,1.56405
9.08,-1.28095,1.61432
9.1,-1.29348,1.54781
9.12,-1.37253,1.60713
9.14,-1.2352,1.65866
9.16,-1.39944,1.63194
9.18,-1.33125,1.61302
9.2,-1.27237,1.63903
9.22,-1.24774,1.58022
9.24,-1.13465,1.51262
9.26,-1.09273,1.56573
9.28,-1.04829,1.647
9.3,-1.08135,1.58138
9.32,-1.1223,1.72668
9.34,-1.16424,1.8223
9.36,-1.11057,1.98312
9.38,-1.0782,2.0033
9.4,-1.10848,1.9618
9.42,-1.14027,1.9771
9.44,-1.08237,2.00193
9.46,-1.05504,2.06819
9.48,-0.976192,2.00313
9.5,-1.02281,2.09664
9.52,-0.986361,2.21966
9.54,-0.880034,2.20522
9.56,-0.981512,2.15335
9.58,-0.914528,2.29745
9.6,-0.826371,2.24072
9.62,-0.679753,2.13992
9.64,-0.721564,2.04857
9.66,-0.796902,2.18672
9.68,-0.747292,2.27084
9.7,-0.677395,2.1244
9.72,-0.615235,2.17799
9.74,-0.683697,2.2452
9.76,-0.583319,2.26241
9.78,-0.55537,2.32389
9.8,-0.495563,2.36471
9.82,-0.533391,2.45136
9.84,-0.435523,2.4341
9.86,-0.297718,2.47108
9.88,-0.307062,2.42051
9.9,-0.330703,2.38462
9.92,-0.33271,2.37987
9.94,-0.275006,2.22924
9.96,-0.429186,2.25982
9.98,-0.560163,2.19886
10,-0.67034,2.22548
10.02,-0.638849,2.08377
10.04,-0.533573,2.13676
10.06,-0.569861,2.07351
10.08,-0.51503,1.9483
10.1,-0.522029,1.92131
10.12,-0.652032,2.09225
10.14,-0.838389,2.22366
10.16,-0.870061,2.32631
10.18,-0.787653,2.21388
10.2,-0.743018,2.16075
10.22,-0.785238,2.22201
10.24,-0.754801,2.33927
10.26,-0.729427,2.23555
10.28,-0.833921,2.26633
10.3,-0.91045,2.18371
10.32,-0.912023,2.16007
10.34,-0.916199,2.14429
10.36,-0.970853,2.15964
10.38,-0.811213,2.28916
10.4,-0.886007,2.28093
10.42,-0.906296,2.31631
10.44,-0.771089,2.44561
10.46,-0.757456,2.60216
10.48,-0.824674,2.6956
10.5,-0.798596,2.67985
10.52,-0.939265,2.53669
10.54,-0.868998,2.49663
10.56,-0.791621,2.45301
10.58,-0.828809,2.4138
10.6,-0.955019,2.52565
10.62,-1.04647,2.44847
10.64,-1.09908,2.36418
10.66,-1.05944,2.4177
10.68,-1.11155,2.40067
10.7,-1.31825,2.43226
10.72,-1.37943,2.37359
10.74,-1.35382,2.12957
10.76,-1.31235,1.89392
10.78,-1.2558,2.02433
10.8,-1.2714,2.02453
10.82,-1.25448,2.206
10.84,-1.13344,2.16147
10.86,-1.23959,2.24848
10.88,-1.27453,2.12159
10.9,-1.16071,2.14778
10.92,-1.08338,2.21717
10.94,-1.15552,2.16674
10.96,-1.21561,2.24571
10.98,-1.17931,2.30664
11,-1.16366,2.23593
11.02,-1.14531,2.29776
11.04,-1.04581,2.18162
11.06,-1.08458,2.24458
11.08,-1.13534,2.15399
11.1,-1.13032,2.16315
11.12,-1.02219,2.21828
11.14,-1.272,2.18673
11.16,-1.23216,2.05944
11.18,-1.18304,2.07151
11.2,-1.24768,2.06517
11.22,-1.26421,2.11482
11.24,-1.24086,2.07204
11.26,-1.18247,2.10992
11.28,-1.16426,2.01603
11.3,-1.3667,2.00552
11.32,-1.62188,2.03472
11.34,-1.57643,2.05151
11.36,-1.74154,2.05369
11.38,-1.72791,1.9964
11.4,-1.70013,1.94896
11.42,-1.6379,1.85582
11.44,-1.65387,1.79632
11.46,-1.65047,1.78308
11.48,-1.64895,1.64712
11.5,-1.54181,1.66911
11.52,-1.53569,1.7633
11.54,-1.6607,1.80281
11.56,-1.69572,1.81028
11.58,-1.61314,1.74684
11.6,-1.69293,1.72633
11.62,-1.7546,1.75168
11.64,-1.67313,1.84676
11.66,-1.49026,1.76159
11.68,-1.49663,1.78807
11.7,-1.52387,1.84635
11.72,-1.616,1.71388
11.74,-1.58964,1.81852
11.76,-1.69019,1.78103
11.78,-1.68279,1.80431
11.8,-1.87079,1.8971
11.82,-1.70945,1.89541
11.84,-1.68656,2.09556
11.86,-1.74058,2.09958
11.88,-1.60499,2.15951
11.9,-1.3319,2.10826
11.92,-1.258,2.07029
11.94,-1.38396,1.87186
11.96,-1.37482,1.70615
11.98,-1.35793,1.69432
12,-1.29811,1.62469
12.02,-1.09869,1.60446
12.04,-1.06432,1.64932
12.06,-1.10294,1.60417
12.08,-1.02828,1.62178
12.1,-1.0015,1.59833
12.12,-1.04606,1.50693
12.14,-0.983708,1.43421
12.16,-1.04069,1.56655
12.18,-1.04413,1.52107
12.2,-1.18324,1.56212
12.22,-1.27621,1.68467
12.24,-1.30912,1.65084
12.26,-1.24125,1.59735
12.28,-1.24089,1.58973
12.3,-1.24848,1.45627
12.32,-1.37367,1.5324
12.34,-1.4078,1.52969
12.36,-1.43629,1.58625
12.38,-1.40269,1.57072
12.4,-1.52641,1.64768
12.42,-1.47847,1.76461
12.44,-1.42947,1.77346
12.46,-1.40199,1.84656
12.48,-1.40876,1.78002
12.5,-1.40555,1.65958
12.52,-1.41924,1.69269
12.54,-1.32558,1.65627
12.56,-1.34795,1.80427
12.58,-1.34876,1.79073
12.6,-1.45586,1.76852
12.62,-1.57917,1.80969
12.64,-1.31394,1.75494
12.66,-1.2567,1.95957
12.68,-1.23401,1.89872
12.7,-1.13069,1.93088
12.72,-1.05323,1.97664
12.74,-1.0023,2.08172
12.76,-0.80951,2.11275
12.78,-0.794674,2.2196
12.8,-0.817535,2.156
12.82,-0.765984,2.17181
12.84,-0.672239,2.26305
12.86,-0.774444,2.25886
12.88,-0.626266,2.26264
12.9,-0.747485,2.32459
12.92,-0.779303,2.38384
12.94,-0.751638,2.44808
12.96,-0.79412,2.42294
12.98,-0.871418,2.41259
13,-1.00835,2.40937
13.02,-1.13366,2.34426
13.04,-1.14925,2.24002
13.06,-1.11789,2.26963
13.08,-1.13827,2.23082
13.1,-1.21271,2.13833
13.12,-1.37301,2.21152
13.14,-1.3728,2.26186
13.16,-1.22531,2.0701
13.18,-1.33459,2.06678
13.2,-1.19785,1.99956
13.22,-1.20612,1.91012
13.24,-1.31467,1.94775
13.26,-1.18442,1.89884
13.28,-1.3121,1.77453
13.3,-1.3878,1.62075
13.32,-1.43911,1.56974
13.34,-1.46869,1.59701
13.36,-1.52298,1.60971
13.38,-1.47026,1.52954
13.4,-1.54652,1.47582
13.42,-1.66497,1.48064
13.44,-1.5017,1.4702
13.46,-1.37036,1.42112
13.48,-1.47405,1.41614
13.5,-1.46931,1.39267
13.52,-1.47572,1.35416
13.54,-1.4043,1.30761
13.56,-1.44931,1.29848
13.58,-1.37309,1.32069
13.6,-1.56646,1.21457
13.62,-1.4745,1.16256
13.64,-1.43936,1.07939
13.66,-1.37845,1.01226
13.68,-1.35115,1.02159
13.7,-1.40229,1.05282
13.72,-1.4111,1.02264
13.74,-1.49544,0.998288
13.76,-1.67956,1.13154
13.78,-1.65152,1.15577
13.8,-1.5393,1.22017
13.82,-1.54265,1.14098
13.84,-1.52239,1.16677
13.86,-1.40315,1.26081
13.88,-1.54651,1.30266
13.9,-1.64563,1.22566
13.92,-1.67003,1.10812
13.94,-1.85059,1.09652
13.96,-1.81644,1.05374
13.98,-1.69137,1.16299
14,-1.86842,1.17125
14.02,-1.85309,0.990159
14.04,-1.77144,0.988262
14.06,-1.82397,0.965321
14.08,-1.77803,1.09132
14.1,-1.84907,1.10809
14.12,-1.9528,1.25016
14.14,-1.76871,1.3261
14.16,-1.76725,1.27915
14.18,-1.76369,1.25542
14.2,-1.73263,1.30132
14.22,-1.79949,1.34048
14.24,-1.79047,1.40741
14.26,-1.75063,1.38706
14.28,-1.88662,1.29731
14.3,-1.82035,1.35231
14.32,-1.72579,1.31804
14.34,-1.77437,1.29726
14.36,-1.87026,1.21131
14.38,-1.78025,1.35956
14.4,-1.75511,1.51467
14.42,-1.72723,1.36446
14.44,-1.69518,1.35889
14.46,-1.7565,1.49306
14.48,-1.91187,1.61226
14.5,-2.04494,1.57504
14.52,-1.91765,1.58194
14.54,-1.7729,1.54277
14.56,-1.94549,1.67591
14.58,-2.0392,1.68587
14.6,-1.98848,1.66987
14.62,-2.07371,1.65769
14.64,-2.09811,1.65187
14.66,-2.19284,1.49948
14.68,-2.13783,1.40744
14.7,-2.32776,1.35351
14.72,-2.43926,1.3235
14.74,-2.33986,1.19283
14.76,-2.41347,1.13238
14.78,-2.26357,1.07391
14.8,-2.28,1.07815
14.82,-2.27536,1.06565
14.84,-2.40576,1.19186
14.86,-2.37977,1.21262
14.88,-2.31999,1.0534
14.9,-2.31989,1.1123
14.92,-2.26574,1.06156
14.94,-2.39092,1.12506
14.96,-2.35963,1.04096
14.98,-2.34796,1.06738
15,-2.35799,1.07195
15.02,-2.22194,1.00948
15.04,-2.15624,0.913916
15.06,-2.1826,0.858062
15.08,-2.09202,0.776021
15.1,-2.19153,0.797501
15.12,-2.15949,0.704825
15.14,-2.19379,0.715844
15.16,-2.14192,0.563035
15.18,-1.9523,0.593895
15.2,-1.8207,0.622437
15.22,-1.86141,0.496891
15.24,-1.92191,0.602905
15.26,-1.94616,0.622663
15.28,-2.1546,0.660433
15.3,-2.13787,0.551246
15.32,-2.07341,0.631791
15.34,-1.99401,0.590359
15.36,-2.10549,0.480518
15.38,-2.15517,0.705957
15.4,-2.0385,0.486899
15.42,-2.09953,0.44075
15.44,-2.10067,0.496142
15.46,-2.04576,0.530286
15.48,-1.96753,0.541681
15.5,-1.8594,0.637541
15.52,-1.81661,0.849373
15.54,-1.795,0.817352
15.56,-1.92859,0.805559
15.58,-2.13374,0.759927
15.6,-2.09808,0.686554
15.62,-2.11514,0.579751
15.64,-2.12016,0.584217
15.66,-2.06606,0.68676
15.68,-1.99905,0.66154
15.7,-2.15223,0.801562
15.72,-2.19702,0.859916
15.74,-2.31912,0.835016
15.76,-2.37958,0.804417
15.78,-2.35813,0.703132
15.8,-2.38204,0.704425
15.82,-2.46472,0.766922
15.84,-2.54591,0.669572
15.86,-2.50665,0.625117
15.88,-2.44144,0.758258
15.9,-2.39059,0.956516
15.92,-2.31617,0.988153
15.94,-2.3075,1.06098
15.96,-2.21369,1.07736
15.98,-2.124,1.01587
16,-2.10945,1.14464
16.02,-1.9785,1.08135
16.04,-1.99872,0.996772
16.06,-1.9278,1.04707
16.08,-2.04133,0.955933
16.1,-2.14615,0.912275
16.12,-2.24063,0.796305
16.14,-2.17105,0.752539
16.16,-2.24217,0.670699
16.18,-2.12231,0.716965
16.2,-2.25709,0.856459
16.22,-2.3562,0.905189
16.24,-2.47672,0.987573
16.26,-2.45715,1.11587
16.28,-2.48084,1.17479
16.3,-2.46133,1.22798
16.32,-2.53761,1.24367
16.34,-2.54749,1.21221
16.36,-2.45668,1.24877
16.38,-2.45532,1.17221
16.4,-2.49383,1.29664
16.42,-2.3735,1.26025
16.44,-2.35891,1.25889
16.46,-2.3988,1.27088
16.48,-2.24955,1.20558
16.5,-2.24868,1.33492
16.52,-2.1499,1.28518
16.54,-2.27761,1.19636
16.56,-2.32351,1.22614
16.58,-2.35228,1.20097
16.6,-2.34719,1.08823
16.62,-2.38816,1.11385
16.64,-2.42699,1.11044
16.66,-2.5368,1.30888
16.68,-2.60618,1.27279
16.7,-2.59294,1.23401
16.72,-2.49361,1.2988
16.74,-2.47807,1.31647
16.76,-2.38526,1.31632
16.78,-2.34749,1.32991
16.8,-2.31973,1.51786
16.82,-2.36962,1.53731
16.84,-2.34508,1.52615
16.86,-2.27699,1.41684
16.88,-2.19938,1.31409
16.9,-2.1982,1.31886
16.92,-2.37595,1.4891
16.94,-2.28523,1.40572
16.96,-2.32154,1.38568
16.98,-2.15254,1.54081
17,-2.05642,1.61508
17.02,-1.98611,1.59513
17.04,-2.05359,1.53448
17.06,-2.12024,1.39189
17.08,-2.14712,1.56086
17.1,-2.07875,1.6085
17.12,-2.04416,1.54481
17.14,-2.06892,1.55192
17.16,-2.0645,1.58225
17.18,-2.0654,1.65118
17.2,-2.12898,1.65277
17.22,-1.97864,1.54663
17.24,-2.15259,1.56289
17.26,-2.05307,1.51501
17.28,-2.04695,1.36491
17.3,-1.98594,1.55879
17.32,-1.93901,1.56662
17.34,-2.0762,1.61516
17.36,-1.98422,1.70555
17.38,-1.99923,1.70034
17.4,-2.13827,1.64881
17.42,-2.12646,1.53736
17.44,-2.19481,1.66798
17.46,-2.01256,1.68168
17.48,-2.05165,1.61355
17.5,-1.91809,1.60838
17.52,-1.80633,1.44028
17.54,-1.85871,1.54283
17.56,-1.96609,1.62631
17.58,-1.98645,1.65617
17.6,-1.87944,1.55122
17.62,-1.85968,1.57125
17.64,-2.05204,1.52984
17.66,-2.0325,1.51536
17.68,-2.05947,1.45938
17.7,-2.11742,1.54799
17.72,-2.05899,1.58897
17.74,-1.76982,1.67253
17.76,-1.64708,1.61735
17.78,-1.75146,1.58514
17.8,-1.76099,1.49562
17.82,-1.74321,1.45749
17.84,-1.65696,1.48899
17.86,-1.60518,1.43001
17.88,-1.56545,1.49016
17.9,-1.75215,1.42818
17.92,-1.7283,1.32558
17.94,-1.67026,1.25222
17.96,-1.56566,1.21945
17.98,-1.46828,1.22128
18,-1.5249,1.29503
18.02,-1.63647,1.18231
18.04,-1.7446,1.12073
18.06,-1.81211,1.1891
18.08,-1.76152,1.0827
18.1,-1.83879,0.946119
18.12,-1.9263,1.04282
18.14,-1.97418,1.16389
18.16,-2.0257,1.24334
18.18,-1.84175,1.02298
18.2,-1.78352,0.910178
18.22,-1.79253,0.846439
18.24,-1.79156,0.754569
18.26,-1.96433,0.713896
18.28,-1.88165,0.702317
18.3,-1.89875,0.618685
18.32,-1.84271,0.655662
18.34,-1.90837,0.660131
18.36,-1.89232,0.689151
18.38,-2.00742,0.781239
18.4,-2.06141,0.60449
18.42,-2.15763,0.734256
18.44,-2.25769,0.65499
18.46,-2.25057,0.540945
18.48,-2.31898,0.523407
18.5,-2.38774,0.529899
18.52,-2.39582,0.533646
18.54,-2.37878,0.472502
18.56,-2.37836,0.411162
18.58,-2.28233,0.282133
18.6,-2.28397,0.264155
18.62,-2.35774,0.50551
18.64,-2.319,0.556977
18.66,-2.22485,0.622341
18.68,-2.15872,0.613436
18.7,-2.22742,0.451252
18.72,-2.24705,0.503288
18.74,-2.15126,0.369325
18.76,-2.21734,0.326095
18.78,-2.22675,0.375542
18.8,-2.32923,0.3823
18.82,-2.40159,0.414968
